

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 4951            
  Cones                  : 0               
  Scalar variables       : 101             
  Matrix variables       : 0               
  Integer variables      : 100             

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 0.11
Presolved problem: 101 variables, 4951 constraints, 14950 non-zeros
Presolved problem: 0 general integer, 100 binary, 1 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
62380    62134    1528     88       -6.2237859083e-01    -8.4451741936e-01    35.69       76.7  
62657    62404    1513     65       -6.2237859083e-01    -8.2766017599e-01    32.98       76.9  
62935    62674    1499     88       -6.2237859083e-01    -8.2766017599e-01    32.98       77.3  
63208    62944    1488     83       -6.2237859083e-01    -8.2766017599e-01    32.98       77.6  
63477    63206    1473     95       -6.2237859083e-01    -8.2766017599e-01    32.98       78.0  
63750    63476    1462     87       -6.2237859083e-01    -8.2766017599e-01    32.98       78.2  
64026    63746    1452     42       -6.2237859083e-01    -8.2766017599e-01    32.98       78.6  
64320    64014    1380     92       -6.2237859083e-01    -8.2214570994e-01    32.10       78.9  
64592    64284    1374     94       -6.2237859083e-01    -8.1648500060e-01    31.19       79.2  
64871    64554    1365     90       -6.2237859083e-01    -8.1648500060e-01    31.19       79.5  
65146    64823    1350     55       -6.2237859083e-01    -8.1648500060e-01    31.19       79.8  
65416    65093    1352     84       -6.2237859083e-01    -8.1648500060e-01    31.19       80.1  
65693    65363    1345     95       -6.2237859083e-01    -8.1613187215e-01    31.13       80.4  
65958    65625    1332     21       -6.2237859083e-01    -8.1613187215e-01    31.13       80.7  
66232    65895    1328     43       -6.2237859083e-01    -8.1613187215e-01    31.13       81.0  
66507    66165    1315     66       -6.2237859083e-01    -8.1613187215e-01    31.13       81.4  
66789    66434    1287     88       -6.2237859083e-01    -8.1613187215e-01    31.13       81.7  
67063    66702    1265     68       -6.2237859083e-01    -8.1613187215e-01    31.13       82.0  
67340    66971    1256     90       -6.2237859083e-01    -8.1613187215e-01    31.13       82.2  
67615    67241    1241     75       -6.2237859083e-01    -7.9852805312e-01    28.30       82.5  
67900    67510    1216     96       -6.2237859083e-01    -7.9067690552e-01    27.04       82.8  
68172    67780    1212     88       -6.2237859083e-01    -7.9067690552e-01    27.04       83.1  
68482    68048    1146     69       -6.2237859083e-01    -7.9067690552e-01    27.04       83.5  
68758    68314    1132     89       -6.2237859083e-01    -7.9067690552e-01    27.04       83.8  
69033    68584    1119     95       -6.2237859083e-01    -7.9067690552e-01    27.04       84.2  
69318    68854    1100     76       -6.2237859083e-01    -7.9067690552e-01    27.04       84.5  
69603    69123    1073     94       -6.2237859083e-01    -7.9067690552e-01    27.04       84.9  
69864    69382    1068     68       -6.2237859083e-01    -7.9067690552e-01    27.04       85.2  
70143    69651    1053     90       -6.2237859083e-01    -7.9067690552e-01    27.04       85.5  
70420    69921    1042     97       -6.2237859083e-01    -7.9067690552e-01    27.04       85.8  
70702    70191    1022     60       -6.2237859083e-01    -7.8568198367e-01    26.24       86.1  
70978    70461    1022     82       -6.2237859083e-01    -7.8568198367e-01    26.24       86.4  
71255    70731    1007     95       -6.2237859083e-01    -7.8568198367e-01    26.24       86.7  
71525    71001    1007     84       -6.2237859083e-01    -7.8568198367e-01    26.24       87.0  
71806    71269    976      40       -6.2237859083e-01    -7.8568198367e-01    26.24       87.3  
72083    71539    965      59       -6.2237859083e-01    -7.8568198367e-01    26.24       87.6  
72363    71809    953      82       -6.2237859083e-01    -7.8568198367e-01    26.24       88.0  
72635    72079    943      88       -6.2237859083e-01    -7.8568198367e-01    26.24       88.3  
72918    72349    926      90       -6.2237859083e-01    -7.8568198367e-01    26.24       88.6  
73202    72618    908      42       -6.2237859083e-01    -7.7577396383e-01    24.65       88.9  
73467    72877    901      62       -6.2237859083e-01    -7.7577396383e-01    24.65       89.2  
73740    73147    898      85       -6.2237859083e-01    -7.7577396383e-01    24.65       89.5  
74022    73416    876      74       -6.2237859083e-01    -7.7577396383e-01    24.65       89.8  
74306    73685    850      56       -6.2237859083e-01    -7.7577396383e-01    24.65       90.1  
74593    73954    815      78       -6.2237859083e-01    -7.7577396383e-01    24.65       90.4  
74877    74223    787      74       -6.2237859083e-01    -7.7577396383e-01    24.65       90.7  
75161    74492    769      96       -6.2237859083e-01    -7.7577396383e-01    24.65       91.1  
75449    74761    747      39       -6.2237859083e-01    -7.5776891485e-01    21.75       91.5  
75721    75030    733      52       -6.2237859083e-01    -7.5776891485e-01    21.75       91.8  
75998    75299    716      74       -6.2237859083e-01    -7.5776891485e-01    21.75       92.0  
76273    75568    711      96       -6.2237859083e-01    -7.5776891485e-01    21.75       92.3  
76551    75838    695      96       -6.2237859083e-01    -7.5506444408e-01    21.32       92.7  
76828    76108    682      25       -6.2237859083e-01    -7.5506444408e-01    21.32       93.0  
77101    76373    669      47       -6.2237859083e-01    -7.5506444408e-01    21.32       93.3  
77380    76643    654      70       -6.2237859083e-01    -7.5506444408e-01    21.32       93.7  
77660    76912    630      92       -6.2237859083e-01    -7.5506444408e-01    21.32       94.0  
77936    77178    612      94       -6.2237859083e-01    -7.5363306845e-01    21.09       94.4  
78207    77448    605      88       -6.2237859083e-01    -7.5042706150e-01    20.57       94.7  
78481    77716    589      56       -6.2237859083e-01    -7.4630383366e-01    19.91       95.0  
78761    77985    571      94       -6.2237859083e-01    -7.4630383366e-01    19.91       95.3  
79043    78254    553      67       -6.2237859083e-01    -7.4630383366e-01    19.91       95.7  
79317    78523    541      90       -6.2237859083e-01    -7.4630383366e-01    19.91       96.1  
79592    78793    532      60       -6.2237859083e-01    -7.3568402637e-01    18.21       96.5  
79851    79052    531      79       -6.2237859083e-01    -7.3568402637e-01    18.21       96.8  
80123    79322    523      80       -6.2237859083e-01    -7.3568402637e-01    18.21       97.1  
80401    79591    509      97       -6.2237859083e-01    -7.3568402637e-01    18.21       97.5  
80704    79860    446      51       -6.2237859083e-01    -7.3251435430e-01    17.70       97.9  
80984    80130    430      71       -6.2237859083e-01    -7.3251435430e-01    17.70       98.2  
81256    80400    422      37       -6.2237859083e-01    -7.3251435430e-01    17.70       98.5  
81533    80669    409      86       -6.2237859083e-01    -7.3251435430e-01    17.70       98.8  
81810    80939    402      78       -6.2237859083e-01    -7.3251435430e-01    17.70       99.1  
82085    81209    383      87       -6.2237859083e-01    -7.2524092421e-01    16.53       99.4  
82360    81479    372      51       -6.2237859083e-01    -7.2524092421e-01    16.53       99.7  
82639    81749    351      73       -6.2237859083e-01    -7.2524092421e-01    16.53       100.0 
82912    82019    346      96       -6.2237859083e-01    -7.2524092421e-01    16.53       100.3 
83181    82288    345      94       -6.2237859083e-01    -7.2524092421e-01    16.53       100.6 
83444    82551    336      60       -6.2237859083e-01    -7.2524092421e-01    16.53       100.9 
83717    82821    325      81       -6.2237859083e-01    -7.2524092421e-01    16.53       101.2 
83990    83091    320      89       -6.2237859083e-01    -7.0993594077e-01    14.07       101.5 
84270    83360    296      98       -6.2237859083e-01    -7.0993594077e-01    14.07       101.8 
84542    83630    292      92       -6.2237859083e-01    -7.0993594077e-01    14.07       102.1 
84813    83900    281      70       -6.2237859083e-01    -7.0993594077e-01    14.07       102.3 
85085    84158    247      92       -6.2237859083e-01    -7.0993594077e-01    14.07       102.6 
85331    84403    243      62       -6.2237859083e-01    -7.0446619427e-01    13.19       102.9 
85571    84643    245      68       -6.2237859083e-01    -7.0446619427e-01    13.19       103.1 
85811    84879    235      88       -6.2237859083e-01    -7.0158003233e-01    12.73       103.4 
86045    85110    227      74       -6.2237859083e-01    -7.0158003233e-01    12.73       103.6 
86267    85332    217      90       -6.2237859083e-01    -7.0158003233e-01    12.73       103.9 
86483    85548    217      39       -6.2237859083e-01    -7.0158003233e-01    12.73       104.1 
86699    85760    211      54       -6.2237859083e-01    -7.0158003233e-01    12.73       104.4 
86909    85970    207      68       -6.2237859083e-01    -7.0158003233e-01    12.73       104.7 
87113    86170    201      84       -6.2237859083e-01    -7.0158003233e-01    12.73       104.9 
87311    86367    195      54       -6.2237859083e-01    -7.0158003233e-01    12.73       105.1 
87503    86559    195      63       -6.2237859083e-01    -6.9455567648e-01    11.60       105.3 
87695    86745    183      79       -6.2237859083e-01    -6.9455567648e-01    11.60       105.5 
87875    86922    175      94       -6.2237859083e-01    -6.9455567648e-01    11.60       105.7 
88049    87096    175      82       -6.2237859083e-01    -6.8698384534e-01    10.38       105.9 
88223    87266    165      93       -6.2237859083e-01    -6.8698384534e-01    10.38       106.1 
88385    87428    153      38       -6.2237859083e-01    -6.8499361775e-01    10.06       106.3 
88535    87577    153      40       -6.2237859083e-01    -6.8499361775e-01    10.06       106.4 
88685    87726    153      93       -6.2237859083e-01    -6.8499361775e-01    10.06       106.6 
88835    87876    149      49       -6.2237859083e-01    -6.8499361775e-01    10.06       106.8 
88979    88020    151      61       -6.2237859083e-01    -6.8499361775e-01    10.06       107.0 
89129    88168    147      73       -6.2237859083e-01    -6.8499361775e-01    10.06       107.2 
89273    88309    137      85       -6.2237859083e-01    -6.8499361775e-01    10.06       107.3 
89405    88441    133      96       -6.2237859083e-01    -6.8499361775e-01    10.06       107.5 
89537    88571    127      44       -6.2237859083e-01    -6.8299780399e-01    9.74        107.7 
89663    88696    125      63       -6.2237859083e-01    -6.8299780399e-01    9.74        107.8 
89783    88816    125      73       -6.2237859083e-01    -6.8299780399e-01    9.74        108.0 
89903    88936    125      83       -6.2237859083e-01    -6.8299780399e-01    9.74        108.1 
90023    89055    119      93       -6.2237859083e-01    -6.8299780399e-01    9.74        108.3 
90137    89168    113      79       -6.2237859083e-01    -6.8299780399e-01    9.74        108.5 
90245    89276    111      88       -6.2237859083e-01    -6.8299780399e-01    9.74        108.6 
90353    89384    111      96       -6.2237859083e-01    -6.8299780399e-01    9.74        108.8 
90461    89492    111      64       -6.2237859083e-01    -6.8299780399e-01    9.74        108.9 
90569    89599    107      73       -6.2237859083e-01    -6.8299780399e-01    9.74        109.0 
90671    89701    101      82       -6.2237859083e-01    -6.8299780399e-01    9.74        109.2 
90767    89796    99       90       -6.2237859083e-01    -6.8299780399e-01    9.74        109.3 
90863    89890    93       97       -6.2237859083e-01    -6.7239127537e-01    8.04        109.4 
90953    89979    97       68       -6.2237859083e-01    -6.7239127537e-01    8.04        109.6 
91049    90074    93       98       -6.2237859083e-01    -6.7239127537e-01    8.04        109.7 
91139    90164    91       76       -6.2237859083e-01    -6.7239127537e-01    8.04        109.9 
91229    90254    87       84       -6.2237859083e-01    -6.7239127537e-01    8.04        110.0 
91313    90336    81       91       -6.2237859083e-01    -6.7239127537e-01    8.04        110.1 
91391    90414    79       97       -6.2237859083e-01    -6.7116244596e-01    7.84        110.3 
91469    90492    81       51       -6.2237859083e-01    -6.7116244596e-01    7.84        110.4 
91547    90569    77       56       -6.2237859083e-01    -6.7116244596e-01    7.84        110.5 
91619    90641    75       61       -6.2237859083e-01    -6.7116244596e-01    7.84        110.6 
91691    90713    77       66       -6.2237859083e-01    -6.7116244596e-01    7.84        110.7 
91763    90785    77       72       -6.2237859083e-01    -6.7116244596e-01    7.84        110.8 
91835    90857    75       78       -6.2237859083e-01    -6.7116244596e-01    7.84        110.9 
91907    90929    75       84       -6.2237859083e-01    -6.7116244596e-01    7.84        111.0 
91979    91001    75       90       -6.2237859083e-01    -6.7116244596e-01    7.84        111.0 
92051    91073    73       96       -6.2237859083e-01    -6.7116244596e-01    7.84        111.1 
92123    91145    73       58       -6.2237859083e-01    -6.7116244596e-01    7.84        111.2 
92195    91217    67       63       -6.2237859083e-01    -6.7116244596e-01    7.84        111.3 
92261    91280    61       67       -6.2237859083e-01    -6.7116244596e-01    7.84        111.4 
92321    91340    61       71       -6.2237859083e-01    -6.7116244596e-01    7.84        111.5 
92381    91400    61       75       -6.2237859083e-01    -6.7116244596e-01    7.84        111.5 
92441    91460    61       79       -6.2237859083e-01    -6.7116244596e-01    7.84        111.6 
92501    91520    61       83       -6.2237859083e-01    -6.7116244596e-01    7.84        111.7 
92561    91580    61       87       -6.2237859083e-01    -6.7116244596e-01    7.84        111.8 
92621    91640    61       91       -6.2237859083e-01    -6.7116244596e-01    7.84        111.8 
92681    91700    61       96       -6.2237859083e-01    -6.7116244596e-01    7.84        111.9 
92741    91760    55       25       -6.2237859083e-01    -6.7116244596e-01    7.84        112.0 
92795    91814    53       64       -6.2237859083e-01    -6.7116244596e-01    7.84        112.0 
92843    91862    53       68       -6.2237859083e-01    -6.7116244596e-01    7.84        112.1 
92891    91908    49       72       -6.2237859083e-01    -6.7116244596e-01    7.84        112.1 
92939    91953    45       76       -6.2237859083e-01    -6.7116244596e-01    7.84        112.2 
92981    91995    41       80       -6.2237859083e-01    -6.7116244596e-01    7.84        112.2 
93017    92031    41       83       -6.2237859083e-01    -6.7116244596e-01    7.84        112.3 
93053    92067    41       86       -6.2237859083e-01    -6.7116244596e-01    7.84        112.3 
93089    92103    45       89       -6.2237859083e-01    -6.7116244596e-01    7.84        112.3 
93131    92145    47       92       -6.2237859083e-01    -6.7116244596e-01    7.84        112.4 
93173    92187    41       96       -6.2237859083e-01    -6.7116244596e-01    7.84        112.4 
93209    92223    43       36       -6.2237859083e-01    -6.6066334498e-01    6.15        112.5 
93251    92264    43       39       -6.2237859083e-01    -6.6066334498e-01    6.15        112.5 
93293    92305    37       42       -6.2237859083e-01    -6.6066334498e-01    6.15        112.6 
93329    92341    37       45       -6.2237859083e-01    -6.6066334498e-01    6.15        112.6 
93365    92377    37       47       -6.2237859083e-01    -6.6066334498e-01    6.15        112.7 
93401    92413    37       50       -6.2237859083e-01    -6.6066334498e-01    6.15        112.7 
93437    92447    31       27       -6.2237859083e-01    -6.5990077365e-01    6.03        112.8 
93467    92477    37       25       -6.2237859083e-01    -6.5990077365e-01    6.03        112.8 
93503    92513    37       57       -6.2237859083e-01    -6.5990077365e-01    6.03        112.8 
93539    92548    35       60       -6.2237859083e-01    -6.5990077365e-01    6.03        112.9 
93569    92577    31       62       -6.2237859083e-01    -6.5990077365e-01    6.03        112.9 
93599    92604    25       65       -6.2237859083e-01    -6.5990077365e-01    6.03        112.9 
93623    92627    25       67       -6.2237859083e-01    -6.5990077365e-01    6.03        113.0 
93647    92651    25       69       -6.2237859083e-01    -6.5990077365e-01    6.03        113.0 
93671    92675    25       71       -6.2237859083e-01    -6.5990077365e-01    6.03        113.0 
93695    92699    25       73       -6.2237859083e-01    -6.5990077365e-01    6.03        113.1 
93719    92723    25       75       -6.2237859083e-01    -6.5990077365e-01    6.03        113.1 
93743    92747    25       77       -6.2237859083e-01    -6.5990077365e-01    6.03        113.1 
93767    92771    25       79       -6.2237859083e-01    -6.5990077365e-01    6.03        113.2 
93791    92795    25       81       -6.2237859083e-01    -6.5990077365e-01    6.03        113.2 
93815    92819    23       83       -6.2237859083e-01    -6.5990077365e-01    6.03        113.2 
93832    92834    22       84       -6.2237859083e-01    -6.5990077365e-01    6.03        113.2 
93849    92849    17       86       -6.2237859083e-01    -6.5990077365e-01    6.03        113.2 
93873    92871    17       34       -6.2237859083e-01    -6.5990077365e-01    6.03        113.3 
93885    92883    19       27       -6.2237859083e-01    -6.5990077365e-01    6.03        113.3 
93902    92900    16       28       -6.2237859083e-01    -6.5990077365e-01    6.03        113.3 
93926    92922    14       90       -6.2237859083e-01    -6.5990077365e-01    6.03        113.3 
93938    92934    14       91       -6.2237859083e-01    -6.5990077365e-01    6.03        113.3 
93950    92946    12       30       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
93962    92958    12       93       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
93974    92970    12       31       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
93986    92982    12       41       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
93998    92994    12       51       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
94010    93006    12       96       -6.2237859083e-01    -6.5990077365e-01    6.03        113.4 
94022    93018    12       34       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94034    93030    12       44       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94046    93042    12       54       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94058    93054    12       99       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94069    93065    11       37       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94084    93080    14       66       -6.2237859083e-01    -6.5990077365e-01    6.03        113.5 
94104    93100    12       91       -6.2237859083e-01    -6.5990077365e-01    6.03        113.6 
94125    93121    11       49       -6.2237859083e-01    -6.5990077365e-01    6.03        113.6 
94142    93138    12       94       -6.2237859083e-01    -6.5990077365e-01    6.03        113.6 
94158    93154    12       96       -6.2237859083e-01    -6.5990077365e-01    6.03        113.6 
94174    93170    12       98       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94186    93182    8        69       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94198    93194    10       76       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94214    93210    10       43       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94226    93222    10       65       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94238    93234    10       80       -6.2237859083e-01    -6.5990077365e-01    6.03        113.7 
94252    93248    6        67       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94270    93266    12       46       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94282    93278    12       47       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94294    93290    12       48       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94306    93302    12       49       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94318    93314    12       50       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94330    93326    12       51       -6.2237859083e-01    -6.5990077365e-01    6.03        113.8 
94342    93338    12       52       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94354    93350    12       53       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94366    93362    12       54       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94378    93374    12       55       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94390    93386    12       56       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94402    93398    12       57       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94414    93410    12       58       -6.2237859083e-01    -6.5990077365e-01    6.03        113.9 
94426    93422    12       59       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94438    93434    10       60       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94453    93449    5        62       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94468    93464    10       63       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94483    93479    5        65       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94498    93494    10       66       -6.2237859083e-01    -6.5990077365e-01    6.03        114.0 
94513    93509    5        68       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94528    93524    10       69       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94543    93539    5        71       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94558    93554    10       72       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94573    93569    5        74       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94588    93584    10       75       -6.2237859083e-01    -6.5990077365e-01    6.03        114.1 
94602    93598    4        77       -6.2237859083e-01    -6.5990077365e-01    6.03        114.2 
94615    93611    3        79       -6.2237859083e-01    -6.5990077365e-01    6.03        114.2 
94626    93622    2        81       -6.2237859083e-01    -6.5990077365e-01    6.03        114.2 
94638    93634    2        84       -6.2237859083e-01    -6.5990077365e-01    6.03        114.2 
94650    93646    2        87       -6.2237859083e-01    -6.5990077365e-01    6.03        114.3 
94662    93658    2        90       -6.2237859083e-01    -6.5990077365e-01    6.03        114.3 
94674    93670    2        93       -6.2237859083e-01    -6.5990077365e-01    6.03        114.3 
94686    93682    2        96       -6.2237859083e-01    -6.5990077365e-01    6.03        114.3 
94697    93693    1        78       -6.2237859083e-01    -6.2845274199e-01    0.98        114.4 
94708    93704    2        83       -6.2237859083e-01    -6.2845274199e-01    0.98        114.4 
94719    93715    1        89       -6.2237859083e-01    -6.2845274199e-01    0.98        114.4 
94730    93726    2        94       -6.2237859083e-01    -6.2845274199e-01    0.98        114.5 
An optimal solution satisfying the relative gap tolerance of 1.00e-02(%) has been located.
The relative gap is 0.00e+00(%).
An optimal solution satisfying the absolute gap tolerance of 0.00e+00 has been located.
The absolute gap is 0.00e+00.

Objective of best integer solution : -6.223785908274e-01     
Best objective bound               : -6.223785908274e-01     
Construct solution objective       : Not employed
User objective cut value           : Not employed
Number of cuts generated           : 2191
  Number of Gomory cuts            : 1367
  Number of CMIR cuts              : 824
Number of branches                 : 94736
Number of relaxations solved       : 93732
Number of interior point iterations: 11
Number of simplex iterations       : 185847
Time spend presolving the root     : 0.11
Time spend optimizing the root     : 0.03
Mixed integer optimizer terminated. Time: 114.50

Optimizer terminated. Time: 114.53  


Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : INTEGER_OPTIMAL
  Primal.  obj: -6.2237859083e-01   nrm: 6e+00    Viol.  con: 0e+00    var: 0e+00    itg: 0e+00  
