

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 7261            
  Cones                  : 0               
  Scalar variables       : 122             
  Matrix variables       : 0               
  Integer variables      : 121             

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 0.19
Presolved problem: 122 variables, 7261 constraints, 21901 non-zeros
Presolved problem: 0 general integer, 121 binary, 1 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
142794   142173   3192     108      -9.8156766224e-01    -1.2368878141e+00    26.01       276.6 
143064   142443   3194     68       -9.8156766224e-01    -1.2368878141e+00    26.01       277.1 
143334   142713   3194     87       -9.8156766224e-01    -1.2368878141e+00    26.01       277.6 
143604   142983   3190     110      -9.8156766224e-01    -1.2368878141e+00    26.01       278.1 
143877   143252   3167     60       -9.8156766224e-01    -1.2368878141e+00    26.01       278.7 
144147   143522   3171     95       -9.8156766224e-01    -1.2368878141e+00    26.01       279.2 
144417   143792   3177     74       -9.8156766224e-01    -1.2368878141e+00    26.01       279.7 
144686   144061   3178     96       -9.8156766224e-01    -1.2368878141e+00    26.01       280.2 
144956   144331   3174     119      -9.8156766224e-01    -1.2368878141e+00    26.01       280.8 
145226   144601   3168     98       -9.8156766224e-01    -1.2368878141e+00    26.01       281.3 
145496   144871   3166     90       -9.8156766224e-01    -1.2368878141e+00    26.01       281.9 
145766   145141   3176     118      -9.8156766224e-01    -1.2368878141e+00    26.01       282.4 
146036   145411   3170     66       -9.8156766224e-01    -1.2368878141e+00    26.01       282.9 
146306   145681   3170     64       -9.8156766224e-01    -1.2364632170e+00    25.97       283.4 
146580   145951   3152     67       -9.8156766224e-01    -1.2364632170e+00    25.97       283.9 
146851   146221   3157     83       -9.8156766224e-01    -1.2325080589e+00    25.57       284.5 
147121   146491   3155     98       -9.8156766224e-01    -1.2325080589e+00    25.57       285.0 
147389   146759   3133     119      -9.8156766224e-01    -1.2325080589e+00    25.57       285.5 
147659   147029   3133     77       -9.8156766224e-01    -1.2325080589e+00    25.57       286.1 
147929   147299   3137     98       -9.8156766224e-01    -1.2325080589e+00    25.57       286.6 
148198   147568   3136     112      -9.8156766224e-01    -1.2325080589e+00    25.57       287.1 
148468   147838   3134     118      -9.8156766224e-01    -1.2325080589e+00    25.57       287.7 
148739   148108   3123     117      -9.8156766224e-01    -1.2288427152e+00    25.19       288.3 
149010   148378   3120     80       -9.8156766224e-01    -1.2288427152e+00    25.19       288.8 
149280   148648   3122     100      -9.8156766224e-01    -1.2288427152e+00    25.19       289.3 
149552   148918   3114     104      -9.8156766224e-01    -1.2184869072e+00    24.14       289.8 
149822   149188   3108     105      -9.8156766224e-01    -1.2184869072e+00    24.14       290.2 
150094   149458   3104     99       -9.8156766224e-01    -1.2184869072e+00    24.14       290.7 
150365   149728   3093     79       -9.8156766224e-01    -1.2184869072e+00    24.14       291.2 
150637   149998   3101     83       -9.8156766224e-01    -1.2184869072e+00    24.14       291.7 
150907   150268   3097     105      -9.8156766224e-01    -1.2184869072e+00    24.14       292.2 
151177   150538   3093     88       -9.8156766224e-01    -1.2184869072e+00    24.14       292.8 
151447   150808   3083     48       -9.8156766224e-01    -1.2184869072e+00    24.14       293.3 
151718   151078   3076     70       -9.8156766224e-01    -1.2184869072e+00    24.14       293.8 
151988   151348   3072     93       -9.8156766224e-01    -1.2184869072e+00    24.14       294.4 
152265   151618   3079     116      -9.8156766224e-01    -1.2184869072e+00    24.14       294.9 
152536   151888   3074     69       -9.8156766224e-01    -1.2184869072e+00    24.14       295.5 
152806   152158   3074     99       -9.8156766224e-01    -1.2184869072e+00    24.14       296.0 
153077   152428   3081     120      -9.8156766224e-01    -1.2184869072e+00    24.14       296.4 
153348   152697   3074     99       -9.8156766224e-01    -1.2184869072e+00    24.14       296.9 
153619   152967   3067     53       -9.8156766224e-01    -1.2184869072e+00    24.14       297.3 
153890   153237   3052     75       -9.8156766224e-01    -1.2184869072e+00    24.14       297.8 
154162   153507   3032     97       -9.8156766224e-01    -1.2068586534e+00    22.95       298.3 
154432   153777   3028     120      -9.8156766224e-01    -1.2068586534e+00    22.95       298.8 
154707   154047   3015     38       -9.8156766224e-01    -1.2068586534e+00    22.95       299.3 
154977   154317   3015     98       -9.8156766224e-01    -1.2068586534e+00    22.95       299.8 
155248   154587   3002     114      -9.8156766224e-01    -1.2068586534e+00    22.95       300.3 
155519   154857   2999     77       -9.8156766224e-01    -1.2068586534e+00    22.95       300.8 
155788   155126   2996     112      -9.8156766224e-01    -1.2068586534e+00    22.95       301.4 
156058   155396   3000     113      -9.8156766224e-01    -1.2068586534e+00    22.95       301.9 
156328   155666   2992     116      -9.8156766224e-01    -1.2068586534e+00    22.95       302.4 
156599   155936   2993     102      -9.8156766224e-01    -1.2068586534e+00    22.95       303.0 
156871   156205   2989     80       -9.8156766224e-01    -1.2068586534e+00    22.95       303.5 
157144   156475   2986     86       -9.8156766224e-01    -1.2068586534e+00    22.95       304.1 
157415   156745   2977     108      -9.8156766224e-01    -1.2068586534e+00    22.95       304.7 
157686   157015   2968     95       -9.8156766224e-01    -1.2068586534e+00    22.95       305.2 
157953   157282   2957     120      -9.8156766224e-01    -1.1902571819e+00    21.26       305.8 
158231   157551   2949     36       -9.8156766224e-01    -1.1902571819e+00    21.26       306.4 
158502   157821   2952     101      -9.8156766224e-01    -1.1902571819e+00    21.26       306.9 
158772   158091   2948     107      -9.8156766224e-01    -1.1902571819e+00    21.26       307.3 
159043   158361   2939     109      -9.8156766224e-01    -1.1891455973e+00    21.15       307.8 
159316   158631   2934     87       -1.0256012079e+00    -1.1891455973e+00    15.95       308.3 
159586   158901   2934     109      -1.0256012079e+00    -1.1861206844e+00    15.65       308.8 
159858   159171   2934     102      -1.0256012079e+00    -1.1861206844e+00    15.65       309.4 
160129   159440   2915     107      -1.0256012079e+00    -1.1861206844e+00    15.65       309.9 
160399   159710   2919     118      -1.0256012079e+00    -1.1861206844e+00    15.65       310.4 
160669   159980   2919     117      -1.0256012079e+00    -1.1861206844e+00    15.65       310.9 
160940   160250   2906     94       -1.0256012079e+00    -1.1819880882e+00    15.25       311.5 
161212   160519   2874     104      -1.0256012079e+00    -1.1791051951e+00    14.97       312.0 
161485   160789   2877     101      -1.0256012079e+00    -1.1791051951e+00    14.97       312.5 
161757   161059   2873     106      -1.0256012079e+00    -1.1791051951e+00    14.97       313.0 
162028   161329   2868     42       -1.0256012079e+00    -1.1791051951e+00    14.97       313.5 
162298   161599   2852     65       -1.0256012079e+00    -1.1790514905e+00    14.96       314.0 
162570   161869   2840     87       -1.0256012079e+00    -1.1790514905e+00    14.96       314.6 
162840   162138   2832     110      -1.0256012079e+00    -1.1790514905e+00    14.96       315.2 
163115   162408   2827     87       -1.0256012079e+00    -1.1790514905e+00    14.96       315.7 
163385   162678   2829     110      -1.0256012079e+00    -1.1790514905e+00    14.96       316.3 
163655   162946   2811     112      -1.0256012079e+00    -1.1768354804e+00    14.75       316.8 
163925   163216   2805     110      -1.0256012079e+00    -1.1768354804e+00    14.75       317.3 
164195   163486   2797     119      -1.0256012079e+00    -1.1761817088e+00    14.68       317.8 
164465   163756   2797     104      -1.0256012079e+00    -1.1755488928e+00    14.62       318.3 
164736   164026   2786     54       -1.0256012079e+00    -1.1755488928e+00    14.62       318.8 
165006   164296   2784     84       -1.0256012079e+00    -1.1755488928e+00    14.62       319.3 
165276   164566   2772     106      -1.0256012079e+00    -1.1755488928e+00    14.62       319.9 
165547   164836   2763     72       -1.0256012079e+00    -1.1755488928e+00    14.62       320.5 
165817   165106   2761     94       -1.0256012079e+00    -1.1735870687e+00    14.43       321.0 
166090   165376   2746     117      -1.0256012079e+00    -1.1735870687e+00    14.43       321.5 
166360   165646   2740     75       -1.0256012079e+00    -1.1734823395e+00    14.42       322.0 
166630   165916   2744     96       -1.0256012079e+00    -1.1734823395e+00    14.42       322.6 
166900   166186   2740     119      -1.0256012079e+00    -1.1734823395e+00    14.42       323.0 
167170   166456   2734     17       -1.0256012079e+00    -1.1721858009e+00    14.29       323.5 
167440   166725   2714     110      -1.0256012079e+00    -1.1692746257e+00    14.01       324.0 
167710   166993   2688     95       -1.0256012079e+00    -1.1692746257e+00    14.01       324.5 
167980   167262   2694     115      -1.0256012079e+00    -1.1692746257e+00    14.01       325.0 
168250   167532   2700     77       -1.0256012079e+00    -1.1692746257e+00    14.01       325.5 
168520   167802   2690     100      -1.0256012079e+00    -1.1692746257e+00    14.01       326.0 
168790   168072   2674     106      -1.0256012079e+00    -1.1668520077e+00    13.77       326.5 
169060   168342   2676     52       -1.0256012079e+00    -1.1668520077e+00    13.77       327.0 
169330   168612   2672     74       -1.0256012079e+00    -1.1668520077e+00    13.77       327.5 
169602   168882   2668     97       -1.0256012079e+00    -1.1668520077e+00    13.77       328.0 
169873   169152   2675     119      -1.0256012079e+00    -1.1645602429e+00    13.55       328.5 
170143   169422   2663     43       -1.0256012079e+00    -1.1645602429e+00    13.55       328.9 
170414   169692   2654     71       -1.0256012079e+00    -1.1645602429e+00    13.55       329.5 
170684   169962   2654     92       -1.0256012079e+00    -1.1645602429e+00    13.55       330.0 
170954   170232   2650     115      -1.0256012079e+00    -1.1645602429e+00    13.55       330.4 
171224   170502   2652     76       -1.0256012079e+00    -1.1645602429e+00    13.55       330.9 
171494   170772   2646     97       -1.0256012079e+00    -1.1645602429e+00    13.55       331.4 
171764   171042   2642     119      -1.0256012079e+00    -1.1645602429e+00    13.55       331.8 
172034   171312   2646     80       -1.0256012079e+00    -1.1645602429e+00    13.55       332.3 
172306   171582   2642     102      -1.0256012079e+00    -1.1645602429e+00    13.55       332.8 
172576   171852   2632     69       -1.0256012079e+00    -1.1645602429e+00    13.55       333.3 
172846   172122   2626     87       -1.0256012079e+00    -1.1645602429e+00    13.55       333.8 
173116   172392   2626     110      -1.0256012079e+00    -1.1645602429e+00    13.55       334.3 
173386   172662   2612     91       -1.0256012079e+00    -1.1645602429e+00    13.55       334.8 
173657   172932   2615     66       -1.0256012079e+00    -1.1645602429e+00    13.55       335.3 
173927   173202   2611     89       -1.0256012079e+00    -1.1645602429e+00    13.55       335.8 
174197   173472   2613     111      -1.0256012079e+00    -1.1645602429e+00    13.55       336.3 
174467   173742   2613     113      -1.0256012079e+00    -1.1645602429e+00    13.55       336.9 
174737   174012   2609     86       -1.0256012079e+00    -1.1645602429e+00    13.55       337.4 
175007   174282   2603     108      -1.0256012079e+00    -1.1645602429e+00    13.55       337.9 
175276   174551   2604     115      -1.0256012079e+00    -1.1645602429e+00    13.55       338.5 
175545   174820   2601     102      -1.0256012079e+00    -1.1569345910e+00    12.81       339.0 
175815   175090   2599     90       -1.0256012079e+00    -1.1569345910e+00    12.81       339.5 
176087   175360   2591     107      -1.0256012079e+00    -1.1569345910e+00    12.81       340.0 
176359   175630   2577     76       -1.0256012079e+00    -1.1563658083e+00    12.75       340.5 
176630   175900   2580     82       -1.0256012079e+00    -1.1563658083e+00    12.75       341.0 
176901   176170   2585     104      -1.0256012079e+00    -1.1563658083e+00    12.75       341.5 
177172   176440   2574     78       -1.0256012079e+00    -1.1559207962e+00    12.71       342.0 
177443   176710   2565     120      -1.0256012079e+00    -1.1559207962e+00    12.71       342.5 
177717   176980   2557     81       -1.0256012079e+00    -1.1559207962e+00    12.71       343.1 
177987   177250   2559     103      -1.0256012079e+00    -1.1559207962e+00    12.71       343.6 
178257   177520   2557     92       -1.0256012079e+00    -1.1559207962e+00    12.71       344.1 
178528   177790   2550     114      -1.0256012079e+00    -1.1559207962e+00    12.71       344.7 
178798   178060   2538     101      -1.0256012079e+00    -1.1559207962e+00    12.71       345.3 
179072   178330   2532     88       -1.0256012079e+00    -1.1559207962e+00    12.71       345.9 
179344   178599   2520     110      -1.0256012079e+00    -1.1559207962e+00    12.71       346.4 
179615   178869   2515     92       -1.0256012079e+00    -1.1559207962e+00    12.71       346.9 
179886   179139   2514     108      -1.0256012079e+00    -1.1555548772e+00    12.67       347.4 
180157   179409   2501     100      -1.0256012079e+00    -1.1555548772e+00    12.67       347.9 
180436   179679   2488     98       -1.0256012079e+00    -1.1555548772e+00    12.67       348.3 
180709   179949   2485     114      -1.0256012079e+00    -1.1555548772e+00    12.67       348.8 
180979   180218   2485     113      -1.0256012079e+00    -1.1555548772e+00    12.67       349.3 
181256   180485   2458     104      -1.0256012079e+00    -1.1505326871e+00    12.18       349.7 
181536   180754   2454     117      -1.0256012079e+00    -1.1505326871e+00    12.18       350.2 
181817   181021   2413     90       -1.0256012079e+00    -1.1471666956e+00    11.85       350.7 
182090   181290   2408     66       -1.0256012079e+00    -1.1471666956e+00    11.85       351.2 
182367   181559   2393     89       -1.0256012079e+00    -1.1471666956e+00    11.85       351.6 
182641   181829   2385     111      -1.0256012079e+00    -1.1471666956e+00    11.85       352.1 
182919   182098   2363     117      -1.0256012079e+00    -1.1471666956e+00    11.85       352.6 
183192   182368   2366     102      -1.0256012079e+00    -1.1471666956e+00    11.85       353.1 
183464   182638   2356     114      -1.0256012079e+00    -1.1471666956e+00    11.85       353.7 
183740   182908   2342     66       -1.0256012079e+00    -1.1471666956e+00    11.85       354.2 
184019   183176   2327     89       -1.0256012079e+00    -1.1471666956e+00    11.85       354.7 
184298   183445   2322     112      -1.0256012079e+00    -1.1471666956e+00    11.85       355.3 
184568   183715   2320     99       -1.0256012079e+00    -1.1471666956e+00    11.85       355.8 
184842   183985   2314     105      -1.0256012079e+00    -1.1471666956e+00    11.85       356.4 
185111   184254   2317     116      -1.0256012079e+00    -1.1471666956e+00    11.85       356.9 
185386   184523   2308     91       -1.0256012079e+00    -1.1469445328e+00    11.83       357.4 
185658   184793   2310     51       -1.0256012079e+00    -1.1448264985e+00    11.62       358.0 
185931   185063   2303     73       -1.0256012079e+00    -1.1448264985e+00    11.62       358.5 
186206   185333   2300     96       -1.0256012079e+00    -1.1448264985e+00    11.62       359.0 
186476   185603   2286     118      -1.0256012079e+00    -1.1448264985e+00    11.62       359.5 
186757   185872   2261     115      -1.0256012079e+00    -1.1408643621e+00    11.24       360.0 
187033   186142   2249     115      -1.0256012079e+00    -1.1408643621e+00    11.24       360.5 
187308   186412   2236     109      -1.0256012079e+00    -1.1408643621e+00    11.24       361.0 
187591   186681   2203     100      -1.0256012079e+00    -1.1405612522e+00    11.21       361.5 
187869   186950   2183     116      -1.0256012079e+00    -1.1405612522e+00    11.21       361.9 
188140   187220   2176     68       -1.0256012079e+00    -1.1388419415e+00    11.04       362.4 
188419   187489   2153     116      -1.0256012079e+00    -1.1366635480e+00    10.83       362.8 
188689   187759   2153     92       -1.0256012079e+00    -1.1338809853e+00    10.56       363.3 
188959   188029   2153     114      -1.0256012079e+00    -1.1338809853e+00    10.56       363.7 
189231   188299   2153     114      -1.0256012079e+00    -1.1298373907e+00    10.16       364.2 
189506   188569   2140     99       -1.0256012079e+00    -1.1298373907e+00    10.16       364.7 
189776   188839   2142     72       -1.0256012079e+00    -1.1298373907e+00    10.16       365.2 
190046   189109   2144     94       -1.0256012079e+00    -1.1298373907e+00    10.16       365.6 
190322   189379   2126     117      -1.0256012079e+00    -1.1298373907e+00    10.16       366.1 
190593   189648   2125     104      -1.0256012079e+00    -1.1287885089e+00    10.06       366.5 
190868   189918   2116     113      -1.0256012079e+00    -1.1287885089e+00    10.06       367.0 
191146   190187   2106     113      -1.0256012079e+00    -1.1287885089e+00    10.06       367.6 
191424   190456   2082     96       -1.0256012079e+00    -1.1287885089e+00    10.06       368.0 
191699   190725   2063     115      -1.0256012079e+00    -1.1287885089e+00    10.06       368.5 
191978   190995   2050     106      -1.0256012079e+00    -1.1277031111e+00    9.96        369.0 
192253   191265   2043     96       -1.0256012079e+00    -1.1277031111e+00    9.96        369.5 
192529   191535   2031     89       -1.0256012079e+00    -1.1230932594e+00    9.51        370.0 
192803   191805   2019     112      -1.0256012079e+00    -1.1230932594e+00    9.51        370.4 
193074   192075   2020     107      -1.0256012079e+00    -1.1230932594e+00    9.51        370.9 
193347   192345   2015     71       -1.0256012079e+00    -1.1230932594e+00    9.51        371.4 
193630   192614   1984     50       -1.0256012079e+00    -1.1230932594e+00    9.51        371.9 
193902   192884   1978     73       -1.0256012079e+00    -1.1230932594e+00    9.51        372.4 
194174   193154   1974     95       -1.0256012079e+00    -1.1230932594e+00    9.51        373.0 
194463   193422   1951     118      -1.0256012079e+00    -1.1230932594e+00    9.51        373.5 
194744   193691   1936     115      -1.0256012079e+00    -1.1230932594e+00    9.51        374.0 
195016   193961   1924     54       -1.0256012079e+00    -1.1230932594e+00    9.51        374.5 
195293   194231   1913     68       -1.0256012079e+00    -1.1230932594e+00    9.51        375.1 
195565   194501   1909     92       -1.0256012079e+00    -1.1230932594e+00    9.51        375.7 
195837   194770   1911     114      -1.0256012079e+00    -1.1230932594e+00    9.51        376.2 
196107   195040   1907     65       -1.0256012079e+00    -1.1204571436e+00    9.25        376.8 
196379   195310   1903     86       -1.0256012079e+00    -1.1204571436e+00    9.25        377.3 
196649   195580   1905     108      -1.0256012079e+00    -1.1204571436e+00    9.25        377.9 
196922   195850   1894     112      -1.0256012079e+00    -1.1204571436e+00    9.25        378.5 
197192   196120   1894     107      -1.0256012079e+00    -1.1204571436e+00    9.25        379.0 
197462   196390   1888     106      -1.0256012079e+00    -1.1204571436e+00    9.25        379.5 
197738   196659   1886     111      -1.0256012079e+00    -1.1204571436e+00    9.25        380.1 
198008   196929   1888     76       -1.0256012079e+00    -1.1155601531e+00    8.77        380.6 
198278   197199   1890     97       -1.0256012079e+00    -1.1155601531e+00    8.77        381.0 
198550   197469   1888     69       -1.0256012079e+00    -1.1155601531e+00    8.77        381.5 
198822   197739   1878     95       -1.0256012079e+00    -1.1155601531e+00    8.77        382.1 
199092   198009   1874     103      -1.0256012079e+00    -1.1155601531e+00    8.77        382.6 
199362   198279   1872     98       -1.0256012079e+00    -1.1155601531e+00    8.77        383.2 
199632   198549   1862     84       -1.0256012079e+00    -1.1154221515e+00    8.76        383.7 
199914   198818   1838     107      -1.0256012079e+00    -1.1154221515e+00    8.76        384.3 
200184   199088   1840     100      -1.0256012079e+00    -1.1154221515e+00    8.76        384.7 
200454   199358   1836     105      -1.0256012079e+00    -1.1154221515e+00    8.76        385.3 
200733   199626   1819     85       -1.0256012079e+00    -1.1154221515e+00    8.76        385.8 
201006   199895   1806     32       -1.0256012079e+00    -1.1154221515e+00    8.76        386.2 
201282   200165   1792     55       -1.0256012079e+00    -1.1154221515e+00    8.76        386.7 
201552   200435   1788     77       -1.0256012079e+00    -1.1140060767e+00    8.62        387.2 
201822   200705   1786     100      -1.0256012079e+00    -1.1140060767e+00    8.62        387.6 
202096   200975   1776     112      -1.0256012079e+00    -1.1140060767e+00    8.62        388.1 
202366   201245   1768     114      -1.0256012079e+00    -1.1140060767e+00    8.62        388.5 
202646   201514   1746     87       -1.0256012079e+00    -1.1140060767e+00    8.62        389.0 
202926   201784   1738     113      -1.0256012079e+00    -1.1140060767e+00    8.62        389.5 
203198   202054   1736     113      -1.0256012079e+00    -1.1140060767e+00    8.62        390.0 
203484   202322   1708     118      -1.0256012079e+00    -1.1093616482e+00    8.17        390.5 
203787   202590   1665     57       -1.0256012079e+00    -1.1057421265e+00    7.81        391.0 
204091   202859   1623     110      -1.0256012079e+00    -1.1057421265e+00    7.81        391.5 
204369   203128   1611     69       -1.0256012079e+00    -1.1057421265e+00    7.81        392.0 
204641   203398   1611     103      -1.0256012079e+00    -1.1057421265e+00    7.81        392.4 
204911   203668   1601     87       -1.0256012079e+00    -1.1057421265e+00    7.81        392.9 
205181   203938   1605     82       -1.0256012079e+00    -1.1057421265e+00    7.81        393.3 
205466   204206   1584     104      -1.0256012079e+00    -1.1057421265e+00    7.81        393.8 
205737   204474   1571     106      -1.0256012079e+00    -1.1029352808e+00    7.54        394.3 
206010   204742   1556     87       -1.0256012079e+00    -1.1029352808e+00    7.54        394.8 
206299   205009   1529     110      -1.0256012079e+00    -1.1029352808e+00    7.54        395.3 
206569   205279   1525     117      -1.0256012079e+00    -1.1029352808e+00    7.54        395.8 
206880   205547   1464     119      -1.0256012079e+00    -1.1029352808e+00    7.54        396.2 
207152   205816   1458     65       -1.0256012079e+00    -1.1029352808e+00    7.54        396.7 
207440   206085   1432     88       -1.0256012079e+00    -1.1029352808e+00    7.54        397.2 
207710   206355   1428     111      -1.0256012079e+00    -1.1029352808e+00    7.54        397.6 
207980   206625   1420     69       -1.0256012079e+00    -1.1029352808e+00    7.54        398.1 
208262   206894   1404     92       -1.0256012079e+00    -1.1029352808e+00    7.54        398.6 
208580   207162   1342     114      -1.0256012079e+00    -1.1029352808e+00    7.54        399.1 
208851   207431   1341     111      -1.0256012079e+00    -1.0932066140e+00    6.59        399.6 
209120   207700   1342     117      -1.0256012079e+00    -1.0932066140e+00    6.59        400.0 
209389   207969   1343     95       -1.0256012079e+00    -1.0932066140e+00    6.59        400.5 
209667   208239   1329     113      -1.0256012079e+00    -1.0932066140e+00    6.59        401.0 
209959   208508   1289     117      -1.0256012079e+00    -1.0932066140e+00    6.59        401.4 
210229   208778   1291     116      -1.0256012079e+00    -1.0928629067e+00    6.56        401.9 
210515   209047   1271     95       -1.0256012079e+00    -1.0928629067e+00    6.56        402.4 
210785   209317   1273     105      -1.0256012079e+00    -1.0928629067e+00    6.56        402.8 
211061   209587   1257     108      -1.0256012079e+00    -1.0908906319e+00    6.37        403.3 
211332   209857   1254     97       -1.0256012079e+00    -1.0908906319e+00    6.37        403.7 
211602   210127   1254     110      -1.0256012079e+00    -1.0908906319e+00    6.37        404.2 
211873   210397   1251     105      -1.0256012079e+00    -1.0908906319e+00    6.37        404.6 
212147   210666   1239     112      -1.0256012079e+00    -1.0908906319e+00    6.37        405.1 
212441   210935   1213     85       -1.0256012079e+00    -1.0908906319e+00    6.37        405.6 
212711   211205   1215     119      -1.0256012079e+00    -1.0908906319e+00    6.37        406.1 
212981   211475   1215     109      -1.0256012079e+00    -1.0884446408e+00    6.13        406.5 
213251   211745   1217     104      -1.0256012079e+00    -1.0884446408e+00    6.13        407.0 
213523   212014   1209     116      -1.0256012079e+00    -1.0884446408e+00    6.13        407.4 
213805   212283   1187     116      -1.0256012079e+00    -1.0884446408e+00    6.13        407.9 
214084   212552   1170     68       -1.0256012079e+00    -1.0884446408e+00    6.13        408.3 
214354   212822   1172     88       -1.0256012079e+00    -1.0884446408e+00    6.13        408.8 
214624   213092   1178     111      -1.0256012079e+00    -1.0884446408e+00    6.13        409.3 
214894   213362   1170     105      -1.0256012079e+00    -1.0884446408e+00    6.13        409.7 
215182   213630   1144     106      -1.0256012079e+00    -1.0884446408e+00    6.13        410.2 
215455   213900   1133     96       -1.0256012079e+00    -1.0884446408e+00    6.13        410.7 
215756   214168   1088     115      -1.0256012079e+00    -1.0884446408e+00    6.13        411.1 
216028   214438   1084     111      -1.0256012079e+00    -1.0884446408e+00    6.13        411.6 
216339   214705   1021     78       -1.0256012079e+00    -1.0854189858e+00    5.83        412.1 
216614   214975   1020     116      -1.0256012079e+00    -1.0854189858e+00    5.83        412.5 
216908   215243   988      97       -1.0256012079e+00    -1.0854189858e+00    5.83        413.0 
217178   215513   988      83       -1.0256012079e+00    -1.0854189858e+00    5.83        413.5 
217457   215783   983      106      -1.0256012079e+00    -1.0854189858e+00    5.83        413.9 
217727   216053   987      95       -1.0256012079e+00    -1.0854189858e+00    5.83        414.4 
218016   216322   970      105      -1.0256012079e+00    -1.0854189858e+00    5.83        414.8 
218292   216592   954      109      -1.0256012079e+00    -1.0854189858e+00    5.83        415.3 
218562   216862   952      75       -1.0256012079e+00    -1.0844139207e+00    5.73        415.8 
218839   217131   935      97       -1.0256012079e+00    -1.0844139207e+00    5.73        416.2 
219109   217401   937      120      -1.0256012079e+00    -1.0844139207e+00    5.73        416.6 
219385   217670   921      107      -1.0256012079e+00    -1.0839628486e+00    5.69        417.1 
219660   217940   914      106      -1.0256012079e+00    -1.0804738693e+00    5.35        417.5 
219939   218209   901      105      -1.0256012079e+00    -1.0804738693e+00    5.35        418.0 
220211   218479   897      115      -1.0256012079e+00    -1.0804738693e+00    5.35        418.4 
220494   218747   874      56       -1.0256012079e+00    -1.0803540266e+00    5.34        418.9 
220775   219016   857      111      -1.0256012079e+00    -1.0803540266e+00    5.34        419.4 
221055   219285   835      109      -1.0256012079e+00    -1.0803540266e+00    5.34        419.8 
221332   219554   822      118      -1.0256012079e+00    -1.0803540266e+00    5.34        420.3 
221605   219824   817      110      -1.0256012079e+00    -1.0803540266e+00    5.34        420.8 
221874   220093   812      110      -1.0256012079e+00    -1.0803540266e+00    5.34        421.3 
222151   220363   801      119      -1.0256012079e+00    -1.0803540266e+00    5.34        421.7 
222426   220631   786      116      -1.0256012079e+00    -1.0762209635e+00    4.94        422.1 
222716   220900   768      120      -1.0256012079e+00    -1.0743319055e+00    4.75        422.6 
223005   221169   731      115      -1.0256012079e+00    -1.0743319055e+00    4.75        423.0 
223294   221435   692      111      -1.0256012079e+00    -1.0743319055e+00    4.75        423.5 
223586   221703   660      115      -1.0256012079e+00    -1.0726156238e+00    4.58        424.0 
223863   221973   647      76       -1.0256012079e+00    -1.0726156238e+00    4.58        424.5 
224155   222241   613      98       -1.0256012079e+00    -1.0726156238e+00    4.58        424.9 
224440   222509   596      120      -1.0256012079e+00    -1.0726156238e+00    4.58        425.4 
224749   222776   525      120      -1.0256012079e+00    -1.0726156238e+00    4.58        425.9 
225042   223043   492      83       -1.0256012079e+00    -1.0705645832e+00    4.38        426.3 
225322   223312   466      101      -1.0256012079e+00    -1.0705645832e+00    4.38        426.8 
225600   223581   440      117      -1.0256012079e+00    -1.0705645832e+00    4.38        427.2 
225873   223847   425      73       -1.0256012079e+00    -1.0705645832e+00    4.38        427.7 
226145   224117   421      119      -1.0256012079e+00    -1.0705645832e+00    4.38        428.1 
226413   224385   419      108      -1.0256012079e+00    -1.0705645832e+00    4.38        428.6 
226683   224655   417      103      -1.0256012079e+00    -1.0705645832e+00    4.38        429.1 
226953   224925   413      80       -1.0256012079e+00    -1.0705645832e+00    4.38        429.5 
227226   225195   410      103      -1.0256012079e+00    -1.0705645832e+00    4.38        430.0 
227496   225465   410      100      -1.0256012079e+00    -1.0705645832e+00    4.38        430.4 
227768   225735   398      113      -1.0256012079e+00    -1.0705645832e+00    4.38        430.9 
228040   226005   394      102      -1.0256012079e+00    -1.0705645832e+00    4.38        431.4 
228311   226275   391      111      -1.0256012079e+00    -1.0705645832e+00    4.38        431.9 
228581   226545   389      110      -1.0256012079e+00    -1.0704019372e+00    4.37        432.3 
228851   226815   387      114      -1.0256012079e+00    -1.0704019372e+00    4.37        432.8 
229121   227085   385      108      -1.0256012079e+00    -1.0682500546e+00    4.16        433.2 
229391   227355   381      75       -1.0256012079e+00    -1.0682500546e+00    4.16        433.7 
229669   227623   373      97       -1.0256012079e+00    -1.0682500546e+00    4.16        434.1 
229940   227893   370      91       -1.0256012079e+00    -1.0682500546e+00    4.16        434.6 
230210   228163   376      111      -1.0256012079e+00    -1.0682500546e+00    4.16        435.0 
230481   228433   367      116      -1.0256012079e+00    -1.0682500546e+00    4.16        435.5 
230754   228703   348      119      -1.0256012079e+00    -1.0602463493e+00    3.38        435.9 
231027   228972   335      103      -1.0256012079e+00    -1.0602463493e+00    3.38        436.4 
231309   229240   319      112      -1.0256012079e+00    -1.0597657440e+00    3.33        436.8 
231583   229510   311      114      -1.0256012079e+00    -1.0597657440e+00    3.33        437.3 
231854   229780   302      81       -1.0256012079e+00    -1.0597657440e+00    3.33        437.8 
232132   230046   268      104      -1.0256012079e+00    -1.0577008398e+00    3.13        438.2 
