

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
30678    30385    1631     232      7.2111000000e-01     6.2141231488e-01     13.83       2632.9
30702    30409    1633     234      7.2111000000e-01     6.2141231488e-01     13.83       2634.6
30718    30425    1633     235      7.2111000000e-01     6.2141231488e-01     13.83       2638.2
30738    30445    1635     236      7.2111000000e-01     6.2141231488e-01     13.83       2639.7
30753    30460    1636     237      7.2111000000e-01     6.2141231488e-01     13.83       2641.5
30771    30478    1634     239      7.2111000000e-01     6.2141231488e-01     13.83       2644.4
30786    30493    1637     242      7.2111000000e-01     6.2141231488e-01     13.83       2645.7
30812    30519    1639     249      7.2111000000e-01     6.2141231488e-01     13.83       2647.3
30829    30536    1638     249      7.2111000000e-01     6.2141231488e-01     13.83       2648.9
30846    30553    1637     251      7.2111000000e-01     6.2141231488e-01     13.83       2651.5
30859    30566    1638     252      7.2111000000e-01     6.2141231488e-01     13.83       2653.4
30876    30583    1637     253      7.2111000000e-01     6.2141231488e-01     13.83       2656.6
30892    30599    1643     253      7.2111000000e-01     6.2141231488e-01     13.83       2659.4
30915    30622    1640     258      7.2111000000e-01     6.2141231488e-01     13.83       2663.1
30927    30634    1638     259      7.2111000000e-01     6.2141231488e-01     13.83       2665.0
30952    30659    1641     261      7.2111000000e-01     6.2141231488e-01     13.83       2666.4
30971    30678    1646     262      7.2111000000e-01     6.2141231488e-01     13.83       2668.3
30994    30701    1649     264      7.2111000000e-01     6.2141231488e-01     13.83       2672.8
31013    30720    1654     265      7.2111000000e-01     6.2141231488e-01     13.83       2673.9
31040    30747    1651     268      7.2111000000e-01     6.2141231488e-01     13.83       2675.3
31070    30777    1655     277      7.2111000000e-01     6.2141231488e-01     13.83       2676.6
31087    30794    1652     278      7.2111000000e-01     6.2141231488e-01     13.83       2679.0
31119    30826    1652     279      7.2111000000e-01     6.2141231488e-01     13.83       2681.3
31143    30850    1654     286      7.2111000000e-01     6.2141231488e-01     13.83       2683.7
31160    30867    1655     288      7.2111000000e-01     6.2141231488e-01     13.83       2685.5
31188    30895    1659     296      7.2111000000e-01     6.2141231488e-01     13.83       2687.5
31203    30910    1664     298      7.2111000000e-01     6.2141231488e-01     13.83       2690.2
31221    30928    1664     301      7.2111000000e-01     6.2141231488e-01     13.83       2691.9
31236    30943    1665     304      7.2111000000e-01     6.2141231488e-01     13.83       2694.3
31262    30969    1665     309      7.2111000000e-01     6.2141231488e-01     13.83       2695.9
31297    31004    1666     310      7.2111000000e-01     6.2141231488e-01     13.83       2698.4
31321    31028    1664     315      7.2111000000e-01     6.2141231488e-01     13.83       2700.1
31346    31053    1669     317      7.2111000000e-01     6.2141231488e-01     13.83       2702.8
31376    31083    1669     322      7.2111000000e-01     6.2141231488e-01     13.83       2705.3
31412    31119    1669     325      7.2111000000e-01     6.2141231488e-01     13.83       2707.8
31426    31133    1673     328      7.2111000000e-01     6.2141231488e-01     13.83       2709.2
31441    31148    1674     328      7.2111000000e-01     6.2141231488e-01     13.83       2710.3
31465    31172    1674     330      7.2111000000e-01     6.2141231488e-01     13.83       2712.5
31495    31202    1674     332      7.2111000000e-01     6.2141231488e-01     13.83       2714.2
31520    31227    1671     335      7.2111000000e-01     6.2141231488e-01     13.83       2715.8
31550    31257    1677     340      7.2111000000e-01     6.2141231488e-01     13.83       2719.3
31570    31277    1677     343      7.2111000000e-01     6.2141231488e-01     13.83       2720.6
31589    31296    1680     347      7.2111000000e-01     6.2141231488e-01     13.83       2721.8
31610    31317    1681     349      7.2111000000e-01     6.2141231488e-01     13.83       2723.4
31626    31333    1683     349      7.2111000000e-01     6.2141231488e-01     13.83       2724.7
31650    31357    1685     352      7.2111000000e-01     6.2141231488e-01     13.83       2726.1
31671    31378    1686     356      7.2111000000e-01     6.2141231488e-01     13.83       2728.1
31698    31405    1687     361      7.2111000000e-01     6.2141231488e-01     13.83       2730.7
31722    31429    1689     362      7.2111000000e-01     6.2141231488e-01     13.83       2732.3
31741    31448    1684     365      7.2111000000e-01     6.2141231488e-01     13.83       2734.6
31759    31466    1690     368      7.2111000000e-01     6.2141231488e-01     13.83       2735.9
31771    31478    1684     370      7.2111000000e-01     6.2141231488e-01     13.83       2738.5
31783    31490    1688     371      7.2111000000e-01     6.2141231488e-01     13.83       2740.9
31800    31507    1687     374      7.2111000000e-01     6.2141231488e-01     13.83       2745.1
31827    31534    1686     377      7.2111000000e-01     6.2141231488e-01     13.83       2746.4
31846    31553    1685     377      7.2111000000e-01     6.2141231488e-01     13.83       2748.4
31859    31566    1690     379      7.2111000000e-01     6.2141231488e-01     13.83       2749.5
31871    31578    1688     381      7.2111000000e-01     6.2141231488e-01     13.83       2752.1
31897    31604    1690     386      7.2111000000e-01     6.2141231488e-01     13.83       2753.6
31922    31629    1689     390      7.2111000000e-01     6.2141231488e-01     13.83       2756.7
31944    31651    1689     395      7.2111000000e-01     6.2141231488e-01     13.83       2758.1
31972    31679    1687     401      7.2111000000e-01     6.2141231488e-01     13.83       2760.8
32003    31710    1690     403      7.2111000000e-01     6.2141231488e-01     13.83       2764.8
32027    31734    1686     409      7.2111000000e-01     6.2141231488e-01     13.83       2766.0
32039    31746    1688     410      7.2111000000e-01     6.2141231488e-01     13.83       2767.5
32062    31769    1689     411      7.2111000000e-01     6.2141231488e-01     13.83       2769.1
32087    31794    1692     418      7.2111000000e-01     6.2141231488e-01     13.83       2770.9
32129    31836    1690     422      7.2111000000e-01     6.2141231488e-01     13.83       2773.6
32143    31850    1690     424      7.2111000000e-01     6.2141231488e-01     13.83       2775.5
32167    31874    1690     428      7.2111000000e-01     6.2141231488e-01     13.83       2778.1
32180    31887    1691     430      7.2111000000e-01     6.2141231488e-01     13.83       2779.4
32198    31905    1695     432      7.2111000000e-01     6.2141231488e-01     13.83       2780.6
32222    31929    1697     438      7.2111000000e-01     6.2141231488e-01     13.83       2782.9
32239    31946    1700     441      7.2111000000e-01     6.2141231488e-01     13.83       2784.9
32260    31967    1703     448      7.2111000000e-01     6.2141231488e-01     13.83       2788.3
32283    31990    1700     451      7.2111000000e-01     6.2141231488e-01     13.83       2791.1
32303    32010    1702     453      7.2111000000e-01     6.2141231488e-01     13.83       2792.9
32317    32024    1704     453      7.2111000000e-01     6.2141231488e-01     13.83       2794.6
32335    32042    1704     455      7.2111000000e-01     6.2141231488e-01     13.83       2796.1
32361    32067    1704     458      7.2111000000e-01     6.2141231488e-01     13.83       2797.6
32382    32088    1701     459      7.2111000000e-01     6.2141231488e-01     13.83       2800.5
32412    32118    1707     467      7.2111000000e-01     6.2141231488e-01     13.83       2801.7
32437    32143    1708     472      7.2111000000e-01     6.2141231488e-01     13.83       2803.3
32457    32163    1708     474      7.2111000000e-01     6.2141231488e-01     13.83       2806.8
32472    32178    1711     475      7.2111000000e-01     6.2141231488e-01     13.83       2808.7
32488    32194    1717     478      7.2111000000e-01     6.2141231488e-01     13.83       2810.1
32503    32209    1718     482      7.2111000000e-01     6.2141231488e-01     13.83       2812.8
32522    32228    1723     486      7.2111000000e-01     6.2141231488e-01     13.83       2814.8
32537    32242    1720     487      7.2111000000e-01     6.2141231488e-01     13.83       2817.0
32558    32263    1721     491      7.2111000000e-01     6.2141231488e-01     13.83       2818.5
32580    32285    1721     494      7.2111000000e-01     6.2141231488e-01     13.83       2821.5
32607    32312    1722     499      7.2111000000e-01     6.2141231488e-01     13.83       2825.6
32624    32329    1723     501      7.2111000000e-01     6.2141231488e-01     13.83       2828.0
32656    32361    1721     509      7.2111000000e-01     6.2141231488e-01     13.83       2828.9
32673    32378    1720     511      7.2111000000e-01     6.2141231488e-01     13.83       2831.0
32686    32391    1719     133      7.2111000000e-01     6.2141231488e-01     13.83       2833.3
32698    32403    1721     134      7.2111000000e-01     6.2141231488e-01     13.83       2835.3
32715    32420    1722     136      7.2111000000e-01     6.2868741600e-01     12.82       2836.7
32739    32444    1720     137      7.2111000000e-01     6.2868741600e-01     12.82       2841.1
32771    32476    1724     138      7.2111000000e-01     6.2868741600e-01     12.82       2845.4
32796    32501    1729     139      7.2111000000e-01     6.2877819794e-01     12.80       2848.7
32811    32516    1728     141      7.2111000000e-01     6.2898793234e-01     12.78       2851.9
32837    32542    1726     74       7.2111000000e-01     6.2901660167e-01     12.77       2854.2
32861    32566    1728     352      7.2111000000e-01     6.2901660167e-01     12.77       2856.8
32874    32579    1729     112      7.2111000000e-01     6.2901660167e-01     12.77       2858.4
32886    32591    1729     113      7.2111000000e-01     6.2909418178e-01     12.76       2860.5
32908    32613    1727     114      7.2111000000e-01     6.2909418178e-01     12.76       2864.8
32922    32627    1727     114      7.2111000000e-01     6.2909418178e-01     12.76       2867.1
32941    32646    1730     63       7.2111000000e-01     6.2912484945e-01     12.76       2869.9
32958    32663    1729     115      7.2111000000e-01     6.2912484945e-01     12.76       2873.1
32979    32684    1732     116      7.2111000000e-01     6.2912484945e-01     12.76       2875.2
33007    32712    1732     118      7.2111000000e-01     6.2912484945e-01     12.76       2877.7
33022    32727    1735     115      7.2111000000e-01     6.2912484945e-01     12.76       2879.2
33041    32746    1734     342      7.2111000000e-01     6.2912484945e-01     12.76       2881.8
33052    32757    1739     116      7.2111000000e-01     6.2912484945e-01     12.76       2883.2
33073    32778    1740     122      7.2111000000e-01     6.2912484945e-01     12.76       2885.5
33102    32807    1741     343      7.2111000000e-01     6.2912484945e-01     12.76       2887.1
33135    32840    1744     162      7.2111000000e-01     6.2925369281e-01     12.74       2891.0
33149    32854    1744     118      7.2111000000e-01     6.2925369281e-01     12.74       2892.9
33165    32870    1748     354      7.2111000000e-01     6.2925369281e-01     12.74       2894.6
33190    32895    1749     164      7.2111000000e-01     6.2925369281e-01     12.74       2898.2
33209    32914    1752     126      7.2111000000e-01     6.2925369281e-01     12.74       2900.3
33227    32932    1758     119      7.2111000000e-01     6.2939701400e-01     12.72       2902.8
33248    32953    1755     160      7.2111000000e-01     6.2939701400e-01     12.72       2904.2
33259    32964    1752     161      7.2111000000e-01     6.2939701400e-01     12.72       2906.4
33283    32988    1756     168      7.2111000000e-01     6.2969760489e-01     12.68       2908.6
33302    33007    1757     130      7.2111000000e-01     6.2969760489e-01     12.68       2910.1
33329    33034    1754     19       7.2111000000e-01     6.2986195257e-01     12.65       2912.7
33345    33050    1758     345      7.2111000000e-01     6.2986195257e-01     12.65       2914.3
33358    33063    1761     131      7.2111000000e-01     6.2986195257e-01     12.65       2915.9
33387    33092    1762     251      7.2111000000e-01     6.2986195257e-01     12.65       2917.8
33403    33108    1764     251      7.2111000000e-01     6.2986195257e-01     12.65       2919.8
33427    33132    1764     252      7.2111000000e-01     6.2986195257e-01     12.65       2921.6
33449    33154    1768     252      7.2111000000e-01     6.2986195257e-01     12.65       2923.5
33483    33188    1768     254      7.2111000000e-01     6.2986195257e-01     12.65       2924.7
33500    33205    1769     255      7.2111000000e-01     6.2986195257e-01     12.65       2926.8
33529    33234    1772     154      7.2111000000e-01     6.3002184885e-01     12.63       2929.2
33562    33267    1769     136      7.2111000000e-01     6.3002184885e-01     12.63       2931.8
33601    33306    1772     137      7.2111000000e-01     6.3003569968e-01     12.63       2936.0
33616    33321    1771     136      7.2111000000e-01     6.3017717479e-01     12.61       2938.6
33633    33338    1774     138      7.2111000000e-01     6.3017717479e-01     12.61       2940.1
33650    33355    1775     140      7.2111000000e-01     6.3023198837e-01     12.60       2942.6
33670    33375    1781     141      7.2111000000e-01     6.3023198837e-01     12.60       2944.2
33687    33392    1780     141      7.2111000000e-01     6.3023198837e-01     12.60       2946.6
33701    33406    1782     142      7.2111000000e-01     6.3023198837e-01     12.60       2948.3
33730    33435    1785     142      7.2111000000e-01     6.3023198837e-01     12.60       2949.7
33750    33455    1785     143      7.2111000000e-01     6.3023198837e-01     12.60       2951.3
33767    33472    1788     145      7.2111000000e-01     6.3034011093e-01     12.59       2952.2
33783    33488    1784     50       7.2111000000e-01     6.3037304347e-01     12.58       2955.0
33799    33504    1784     147      7.2111000000e-01     6.3037304347e-01     12.58       2956.7
33818    33523    1783     148      7.2111000000e-01     6.3037304347e-01     12.58       2958.0
33837    33542    1786     26       7.2111000000e-01     6.3040761592e-01     12.58       2960.4
33856    33561    1787     149      7.2111000000e-01     6.3040761592e-01     12.58       2963.3
33872    33577    1791     150      7.2111000000e-01     6.3041540241e-01     12.58       2964.5
33893    33598    1792     153      7.2111000000e-01     6.3043429392e-01     12.57       2965.5
33915    33620    1792     154      7.2111000000e-01     6.3043784290e-01     12.57       2967.2
33933    33638    1796     156      7.2111000000e-01     6.3047933701e-01     12.57       2968.4
33956    33661    1797     156      7.2111000000e-01     6.3047933701e-01     12.57       2969.5
33971    33676    1800     158      7.2111000000e-01     6.3047933701e-01     12.57       2970.9
33990    33695    1801     125      7.2111000000e-01     6.3047933701e-01     12.57       2971.9
34005    33710    1800     181      7.2111000000e-01     6.3047933701e-01     12.57       2974.0
34026    33731    1803     183      7.2111000000e-01     6.3047933701e-01     12.57       2975.0
34053    33758    1800     184      7.2111000000e-01     6.3047933701e-01     12.57       2976.5
34066    33771    1799     186      7.2111000000e-01     6.3047933701e-01     12.57       2978.3
34093    33798    1800     188      7.2111000000e-01     6.3047933701e-01     12.57       2980.3
34115    33820    1800     190      7.2111000000e-01     6.3047933701e-01     12.57       2981.5
34129    33834    1800     193      7.2111000000e-01     6.3047933701e-01     12.57       2983.3
34155    33860    1802     160      7.2111000000e-01     6.3047933701e-01     12.57       2984.4
34186    33891    1801     161      7.2111000000e-01     6.3047933701e-01     12.57       2985.8
34206    33911    1801     126      7.2111000000e-01     6.3049126829e-01     12.57       2988.4
34223    33928    1804     190      7.2111000000e-01     6.3049126829e-01     12.57       2990.2
34251    33956    1806     191      7.2111000000e-01     6.3049126829e-01     12.57       2991.8
34272    33977    1809     192      7.2111000000e-01     6.3049126829e-01     12.57       2992.9
34293    33998    1812     192      7.2111000000e-01     6.3049126829e-01     12.57       2994.0
34311    34016    1818     128      7.2111000000e-01     6.3049126829e-01     12.57       2995.8
34349    34054    1818     194      7.2111000000e-01     6.3049126829e-01     12.57       2997.8
34384    34089    1821     195      7.2111000000e-01     6.3051335029e-01     12.56       3000.9
34415    34120    1820     196      7.2111000000e-01     6.3051335029e-01     12.56       3002.3
34432    34137    1821     130      7.2111000000e-01     6.3097390781e-01     12.50       3004.0
34452    34157    1823     84       7.2111000000e-01     6.3097390781e-01     12.50       3005.7
34488    34193    1825     245      7.2111000000e-01     6.3097390781e-01     12.50       3007.3
34509    34214    1828     11       7.2111000000e-01     6.3107776203e-01     12.49       3010.1
34531    34236    1828     246      7.2111000000e-01     6.3107776203e-01     12.49       3011.5
34552    34257    1827     247      7.2111000000e-01     6.3107776203e-01     12.49       3013.2
34569    34274    1828     201      7.2111000000e-01     6.3107776203e-01     12.49       3014.7
34593    34298    1826     201      7.2111000000e-01     6.3107776203e-01     12.49       3017.6
34618    34323    1829     135      7.2111000000e-01     6.3114398972e-01     12.48       3023.4
34646    34351    1829     168      7.2111000000e-01     6.3114398972e-01     12.48       3024.8
34666    34371    1831     89       7.2111000000e-01     6.3114398972e-01     12.48       3026.0
34692    34397    1833     57       7.2111000000e-01     6.3120952981e-01     12.47       3027.0
34717    34422    1834     205      7.2111000000e-01     6.3120952981e-01     12.47       3028.1
34744    34449    1835     90       7.2111000000e-01     6.3120952981e-01     12.47       3030.7
34764    34469    1831     80       7.2111000000e-01     6.3125298138e-01     12.46       3033.0
34800    34505    1833     27       7.2111000000e-01     6.3131235421e-01     12.45       3034.2
34826    34531    1835     189      7.2111000000e-01     6.3131235421e-01     12.45       3036.7
34849    34554    1834     394      7.2111000000e-01     6.3132727211e-01     12.45       3039.0
34878    34583    1835     208      7.2111000000e-01     6.3132727211e-01     12.45       3041.4
34895    34600    1836     13       7.2111000000e-01     6.3132915858e-01     12.45       3044.1
34923    34628    1838     98       7.2111000000e-01     6.3132915858e-01     12.45       3045.4
34938    34643    1839     100      7.2111000000e-01     6.3135908372e-01     12.45       3046.5
34953    34658    1838     100      7.2111000000e-01     6.3135908372e-01     12.45       3049.4
34971    34676    1838     101      7.2111000000e-01     6.3135908372e-01     12.45       3052.5
34992    34697    1841     78       7.2111000000e-01     6.3145824596e-01     12.43       3054.0
35029    34734    1842     101      7.2111000000e-01     6.3145824596e-01     12.43       3055.8
35055    34760    1844     102      7.2111000000e-01     6.3145824596e-01     12.43       3058.1
35082    34787    1839     102      7.2111000000e-01     6.3145824596e-01     12.43       3060.8
35109    34814    1840     105      7.2111000000e-01     6.3145824596e-01     12.43       3062.6
35127    34832    1840     135      7.2111000000e-01     6.3145824596e-01     12.43       3064.2
35145    34850    1842     105      7.2111000000e-01     6.3145824596e-01     12.43       3065.8
35158    34863    1843     135      7.2111000000e-01     6.3150936528e-01     12.43       3067.8
35180    34885    1845     108      7.2111000000e-01     6.3150936528e-01     12.43       3069.0
35197    34902    1852     33       7.2111000000e-01     6.3162014127e-01     12.41       3071.6
35219    34924    1850     110      7.2111000000e-01     6.3162014127e-01     12.41       3073.9
35245    34950    1844     28       7.2111000000e-01     6.3170989929e-01     12.40       3074.8
35257    34962    1846     112      7.2111000000e-01     6.3170989929e-01     12.40       3076.2
35275    34980    1850     21       7.2111000000e-01     6.3188326458e-01     12.37       3077.6
35300    35005    1853     65       7.2111000000e-01     6.3192684793e-01     12.37       3080.0
35326    35031    1855     90       7.2111000000e-01     6.3192684793e-01     12.37       3082.0
35338    35043    1861     144      7.2111000000e-01     6.3192684793e-01     12.37       3083.0
35356    35061    1859     117      7.2111000000e-01     6.3192684793e-01     12.37       3084.7
35369    35074    1860     90       7.2111000000e-01     6.3206181487e-01     12.35       3087.0
35381    35086    1864     119      7.2111000000e-01     6.3206181487e-01     12.35       3088.2
35397    35102    1870     93       7.2111000000e-01     6.3206181487e-01     12.35       3091.0
35413    35118    1868     32       7.2111000000e-01     6.3209369948e-01     12.34       3093.4
35429    35134    1870     94       7.2111000000e-01     6.3209369948e-01     12.34       3098.5
35446    35151    1869     47       7.2111000000e-01     6.3209369948e-01     12.34       3099.9
35461    35166    1872     346      7.2111000000e-01     6.3209369948e-01     12.34       3101.3
35485    35190    1876     48       7.2111000000e-01     6.3211387146e-01     12.34       3102.8
35508    35213    1869     57       7.2111000000e-01     6.3211387146e-01     12.34       3106.1
35534    35239    1871     57       7.2111000000e-01     6.3215404551e-01     12.34       3107.8
35557    35262    1868     152      7.2111000000e-01     6.3215404551e-01     12.34       3109.9
35569    35274    1870     153      7.2111000000e-01     6.3215404551e-01     12.34       3113.5
35587    35292    1872     68       7.2111000000e-01     6.3216376579e-01     12.33       3115.0
35605    35310    1880     154      7.2111000000e-01     6.3216376579e-01     12.33       3115.9
35624    35329    1879     155      7.2111000000e-01     6.3216376579e-01     12.33       3117.4
35637    35342    1876     156      7.2111000000e-01     6.3216376579e-01     12.33       3119.6
35652    35357    1877     60       7.2111000000e-01     6.3216376579e-01     12.33       3121.7
35665    35370    1880     156      7.2111000000e-01     6.3216376579e-01     12.33       3123.1
35681    35386    1884     446      7.2111000000e-01     6.3216376579e-01     12.33       3125.1
35698    35403    1885     447      7.2111000000e-01     6.3216376579e-01     12.33       3127.5
35716    35421    1889     447      7.2111000000e-01     6.3216376579e-01     12.33       3128.8
35741    35446    1892     117      7.2111000000e-01     6.3240535048e-01     12.30       3130.9
35762    35467    1895     74       7.2111000000e-01     6.3240535048e-01     12.30       3132.5
35782    35487    1897     229      7.2111000000e-01     6.3240535048e-01     12.30       3134.0
35810    35515    1899     261      7.2111000000e-01     6.3240535048e-01     12.30       3137.0
35824    35529    1901     262      7.2111000000e-01     6.3240535048e-01     12.30       3141.5
35836    35541    1901     264      7.2111000000e-01     6.3240535048e-01     12.30       3143.0
35852    35557    1899     265      7.2111000000e-01     6.3240535048e-01     12.30       3146.5
35866    35571    1901     267      7.2111000000e-01     6.3240535048e-01     12.30       3151.2
35887    35592    1898     270      7.2111000000e-01     6.3240535048e-01     12.30       3154.2
35903    35608    1896     272      7.2111000000e-01     6.3240535048e-01     12.30       3159.7
35919    35624    1900     274      7.2111000000e-01     6.3240535048e-01     12.30       3162.7
35933    35638    1902     275      7.2111000000e-01     6.3240535048e-01     12.30       3165.6
35949    35654    1904     278      7.2111000000e-01     6.3240535048e-01     12.30       3168.7
35982    35687    1913     288      7.2111000000e-01     6.3240535048e-01     12.30       3178.5
35994    35699    1915     289      7.2111000000e-01     6.3240535048e-01     12.30       3184.8
36015    35720    1916     296      7.2111000000e-01     6.3240535048e-01     12.30       3188.4
36029    35734    1920     300      7.2111000000e-01     6.3240535048e-01     12.30       3194.4
36040    35745    1921     302      7.2111000000e-01     6.3240535048e-01     12.30       3196.2
36058    35763    1923     305      7.2111000000e-01     6.3240535048e-01     12.30       3202.7
36082    35787    1927     312      7.2111000000e-01     6.3240535048e-01     12.30       3205.1
36103    35808    1926     319      7.2111000000e-01     6.3240535048e-01     12.30       3210.6
36129    35834    1928     326      7.2111000000e-01     6.3240535048e-01     12.30       3215.2
36145    35850    1932     331      7.2111000000e-01     6.3240535048e-01     12.30       3219.0
36163    35868    1932     46       7.2111000000e-01     6.3245553203e-01     12.29       3223.8
36180    35885    1937     145      7.2111000000e-01     6.3245553203e-01     12.29       3233.5
36194    35899    1933     43       7.2111000000e-01     6.3245553203e-01     12.29       3239.2
36216    35921    1943     63       7.2111000000e-01     6.3245553203e-01     12.29       3251.5
36230    35935    1947     58       7.2111000000e-01     6.3245553203e-01     12.29       3256.4
36250    35955    1949     64       7.2111000000e-01     6.3245553203e-01     12.29       3263.4
36261    35966    1952     65       7.2111000000e-01     6.3245553203e-01     12.29       3270.5
36273    35978    1954     15       7.2111000000e-01     6.3245553203e-01     12.29       3275.6
36294    35999    1957     72       7.2111000000e-01     6.3245553203e-01     12.29       3285.3
36305    36010    1960     72       7.2111000000e-01     6.3245553203e-01     12.29       3290.3
36316    36021    1961     73       7.2111000000e-01     6.3245553203e-01     12.29       3296.0
36331    36036    1970     55       7.2111000000e-01     6.3245553203e-01     12.29       3305.7
36351    36056    1974     69       7.2111000000e-01     6.3245553203e-01     12.29       3317.8
36366    36071    1985     70       7.2111000000e-01     6.3245553203e-01     12.29       3329.0
36384    36089    1991     71       7.2111000000e-01     6.3245553203e-01     12.29       3340.5
36400    36105    1997     71       7.2111000000e-01     6.3245553203e-01     12.29       3351.4
36418    36123    2001     72       7.2111000000e-01     6.3245553203e-01     12.29       3361.1
36431    36136    2002     58       7.2111000000e-01     6.3245553203e-01     12.29       3363.3
36443    36148    2004     80       7.2111000000e-01     6.3245553203e-01     12.29       3371.3
36456    36161    2005     81       7.2111000000e-01     6.3245553203e-01     12.29       3378.0
36469    36174    2008     81       7.2111000000e-01     6.3245553203e-01     12.29       3380.7
36489    36194    2010     82       7.2111000000e-01     6.3245553203e-01     12.29       3382.8
36512    36217    2009     76       7.2111000000e-01     6.3245553203e-01     12.29       3387.1
36523    36228    2014     83       7.2111000000e-01     6.3245553203e-01     12.29       3393.0
36536    36241    2015     84       7.2111000000e-01     6.3245553203e-01     12.29       3396.9
36548    36253    2017     85       7.2111000000e-01     6.3245553203e-01     12.29       3402.5
36561    36266    2022     59       7.2111000000e-01     6.3245553203e-01     12.29       3407.5
36576    36281    2023     60       7.2111000000e-01     6.3245553203e-01     12.29       3410.2
36590    36295    2023     61       7.2111000000e-01     6.3245553203e-01     12.29       3415.3
36618    36323    2025     86       7.2111000000e-01     6.3245553203e-01     12.29       3424.3
36637    36342    2026     87       7.2111000000e-01     6.3245553203e-01     12.29       3429.5
36648    36353    2029     88       7.2111000000e-01     6.3245553203e-01     12.29       3434.5
36667    36372    2030     88       7.2111000000e-01     6.3245553203e-01     12.29       3439.3
36690    36395    2025     89       7.2111000000e-01     6.3245553203e-01     12.29       3444.6
36705    36410    2028     91       7.2111000000e-01     6.3245553203e-01     12.29       3446.4
36722    36427    2031     57       7.2111000000e-01     6.3245553203e-01     12.29       3451.1
36740    36445    2033     85       7.2111000000e-01     6.3245553203e-01     12.29       3455.3
36771    36476    2030     87       7.2111000000e-01     6.3245553203e-01     12.29       3456.8
36785    36490    2030     62       7.2111000000e-01     6.3245553203e-01     12.29       3459.0
36804    36509    2033     63       7.2111000000e-01     6.3245553203e-01     12.29       3460.6
36817    36522    2034     89       7.2111000000e-01     6.3245553203e-01     12.29       3463.0
36838    36543    2035     95       7.2111000000e-01     6.3245553203e-01     12.29       3467.2
36857    36562    2036     96       7.2111000000e-01     6.3245553203e-01     12.29       3468.8
36873    36578    2034     97       7.2111000000e-01     6.3245553203e-01     12.29       3472.2
36894    36599    2033     59       7.2111000000e-01     6.3245553203e-01     12.29       3477.5
36917    36622    2034     99       7.2111000000e-01     6.3245553203e-01     12.29       3482.5
36933    36638    2036     99       7.2111000000e-01     6.3245553203e-01     12.29       3484.8
36955    36660    2036     100      7.2111000000e-01     6.3245553203e-01     12.29       3486.8
36973    36678    2036     65       7.2111000000e-01     6.3245553203e-01     12.29       3491.1
36988    36693    2039     95       7.2111000000e-01     6.3245553203e-01     12.29       3492.7
37010    36715    2037     98       7.2111000000e-01     6.3245553203e-01     12.29       3494.4
37024    36729    2037     65       7.2111000000e-01     6.3245553203e-01     12.29       3497.1
37035    36740    2042     98       7.2111000000e-01     6.3245553203e-01     12.29       3500.7
37057    36762    2040     99       7.2111000000e-01     6.3245553203e-01     12.29       3505.1
37070    36775    2041     62       7.2111000000e-01     6.3245553203e-01     12.29       3511.8
37096    36801    2045     100      7.2111000000e-01     6.3245553203e-01     12.29       3513.5
37126    36831    2045     63       7.2111000000e-01     6.3245553203e-01     12.29       3518.9
37145    36850    2048     102      7.2111000000e-01     6.3245553203e-01     12.29       3520.9
37165    36870    2050     59       7.2111000000e-01     6.3245553203e-01     12.29       3527.3
37183    36888    2048     105      7.2111000000e-01     6.3245553203e-01     12.29       3529.1
37201    36906    2050     63       7.2111000000e-01     6.3245553203e-01     12.29       3531.5
37222    36927    2053     107      7.2111000000e-01     6.3245553203e-01     12.29       3533.6
37237    36942    2054     108      7.2111000000e-01     6.3245553203e-01     12.29       3536.4
37254    36959    2055     108      7.2111000000e-01     6.3245553203e-01     12.29       3541.7
37268    36973    2053     66       7.2111000000e-01     6.3245553203e-01     12.29       3543.2
37279    36984    2056     109      7.2111000000e-01     6.3245553203e-01     12.29       3544.8
37295    37000    2056     69       7.2111000000e-01     6.3245553203e-01     12.29       3549.5
37312    37017    2059     74       7.2111000000e-01     6.3245553203e-01     12.29       3553.9
37332    37037    2059     76       7.2111000000e-01     6.3245553203e-01     12.29       3558.5
37346    37051    2061     70       7.2111000000e-01     6.3245553203e-01     12.29       3561.2
37357    37062    2064     78       7.2111000000e-01     6.3245553203e-01     12.29       3565.8
37372    37077    2065     71       7.2111000000e-01     6.3245553203e-01     12.29       3570.4
37392    37097    2069     79       7.2111000000e-01     6.3245553203e-01     12.29       3574.3
37427    37132    2070     57       7.2111000000e-01     6.3245553203e-01     12.29       3577.2
37443    37148    2072     58       7.2111000000e-01     6.3245553203e-01     12.29       3580.0
37464    37169    2075     59       7.2111000000e-01     6.3245553203e-01     12.29       3585.4
37482    37187    2077     62       7.2111000000e-01     6.3245553203e-01     12.29       3588.0
37498    37203    2077     64       7.2111000000e-01     6.3245553203e-01     12.29       3589.8
